path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time
2018_recent/2018-07/21/tweets2018-07-21-00-00.jsonl,file, 144.25M,rwxr-xr-x,2018-07-21T00:00:00Z,datalab1,datalab1,2065,1,0,232980544,4096,295432,0,0,2018-12-20T02:03:16Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-01-00.jsonl,file, 125.59M,rwxr-xr-x,2018-07-21T01:10:59Z,datalab1,datalab1,2065,1,0,232980543,4096,257208,0,0,2018-12-20T02:03:34Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-02-10.jsonl,file, 111.97M,rwxr-xr-x,2018-07-21T02:00:06Z,datalab1,datalab1,2065,1,0,232980527,4096,229312,0,0,2018-12-20T02:03:29Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-03-00.jsonl,file, 122.03M,rwxr-xr-x,2018-07-21T03:00:04Z,datalab1,datalab1,2065,1,0,232980529,4096,249928,0,0,2018-12-20T02:03:02Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-04-00.jsonl,file, 117.19M,rwxr-xr-x,2018-07-21T04:00:03Z,datalab1,datalab1,2065,1,0,232980528,4096,240008,0,0,2018-12-20T02:03:26Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-05-00.jsonl,file, 109.29M,rwxr-xr-x,2018-07-21T05:00:03Z,datalab1,datalab1,2065,1,0,232980530,4096,223824,0,0,2018-12-20T02:03:08Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-06-00.jsonl,file, 101.95M,rwxr-xr-x,2018-07-21T06:00:03Z,datalab1,datalab1,2065,1,0,232980526,4096,208792,0,0,2018-12-20T02:03:28Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-07-00.jsonl,file, 100.8M,rwxr-xr-x,2018-07-21T07:00:04Z,datalab1,datalab1,2065,1,0,232980531,4096,206448,0,0,2018-12-20T02:03:09Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-08-00.jsonl,file, 114.69M,rwxr-xr-x,2018-07-21T08:00:02Z,datalab1,datalab1,2065,1,0,232980537,4096,234888,0,0,2018-12-20T02:03:15Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-09-00.jsonl,file, 111.62M,rwxr-xr-x,2018-07-21T09:00:09Z,datalab1,datalab1,2065,1,0,232980532,4096,228608,0,0,2018-12-20T02:03:21Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-10-00.jsonl,file, 114.42M,rwxr-xr-x,2018-07-21T10:00:02Z,datalab1,datalab1,2065,1,0,232980538,4096,234336,0,0,2018-12-20T02:03:20Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-11-00.jsonl,file, 125.96M,rwxr-xr-x,2018-07-21T11:00:03Z,datalab1,datalab1,2065,1,0,232980525,4096,257976,0,0,2018-12-20T02:03:38Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-12-00.jsonl,file, 140.82M,rwxr-xr-x,2018-07-21T12:00:03Z,datalab1,datalab1,2065,1,0,232980539,4096,288392,0,0,2018-12-20T02:03:12Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-13-00.jsonl,file, 158.08M,rwxr-xr-x,2018-07-21T13:00:03Z,datalab1,datalab1,2065,1,0,232980535,4096,323752,0,0,2018-12-20T02:03:25Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
